"from_table","from_column","to_table","to_column"
"data_sales_order_items","deleted_at","master_inventory_location","deleted_at"
"data_sales_order_items","deleted_at","master_payment_methods","deleted_at"
"data_sales_order_items","deleted_at","master_payment_terms","deleted_at"
"data_sales_order_items","deleted_at","master_purchase_order_statuses","deleted_at"
"data_sales_order_items","deleted_at","master_sales_order_statuses","deleted_at"
"data_sales_order_items","deleted_at","master_user_roles","deleted_at"
"data_sales_order_items","discount_amount","data_coupon_usage","discount_amount"
"data_sales_order_items","discount_amount","data_purchase_order_items","discount_amount"
"data_sales_order_items","discount_amount","data_purchase_orders","discount_amount"
"data_sales_order_items","discount_amount","data_sales_orders","discount_amount"
"data_sales_order_items","line_total","data_purchase_order_items","line_total"
"data_sales_order_items","order_id","data_coupon_usage","order_id"
"data_sales_order_items","order_id","data_sales_order_history","order_id"
"data_sales_order_items","product_id","data_coupon_usage","product_id"
"data_sales_order_items","product_id","data_inventory_current","product_id"
"data_sales_order_items","product_id","data_inventory_movements","product_id"
"data_sales_order_items","product_id","data_product_external_ids","product_id"
"data_sales_order_items","product_id","data_product_variants","product_id"
"data_sales_order_items","product_id","data_purchase_order_items","product_id"
"data_sales_order_items","product_name","analytics_inventory_movements","product_name"
"data_sales_order_items","product_name","analytics_inventory_summary","product_name"
"data_sales_order_items","quantity","data_purchase_order_items","quantity"
"data_sales_order_items","sku","data_inventory_current","sku"
"data_sales_order_items","sku","data_inventory_movements","sku"
"data_sales_order_items","sku","data_prod_info","sku"
"data_sales_order_items","sku","data_purchase_order_items","sku"
"data_sales_order_items","unit_price","data_purchase_order_items","unit_price"
"data_sales_order_items","updated_at","base_modules","updated_at"
"data_sales_order_items","updated_at","config_nav_groups","updated_at"
"data_sales_order_items","updated_at","config_nav_items","updated_at"
"data_sales_order_items","updated_at","data_addresses","updated_at"
"data_sales_order_items","updated_at","data_coupons_info","updated_at"
"data_sales_order_items","updated_at","data_customer_discount","updated_at"
"data_sales_order_items","updated_at","data_customer_engagement","updated_at"
"data_sales_order_items","updated_at","data_customer_info","updated_at"
"data_sales_order_items","updated_at","data_customer_loyalty","updated_at"
"data_sales_order_items","updated_at","data_prod_info","updated_at"
"data_sales_order_items","updated_at","data_product_brands","updated_at"
"data_sales_order_items","updated_at","data_product_categories","updated_at"
"data_sales_order_items","updated_at","data_product_variants","updated_at"
"data_sales_order_items","updated_at","data_purchase_order_items","updated_at"
"data_sales_order_items","updated_at","data_purchase_order_receipt_items","updated_at"
"data_sales_order_items","updated_at","data_purchase_order_receipts","updated_at"
"data_sales_order_items","updated_at","data_purchase_orders","updated_at"
"data_sales_order_items","updated_at","data_sales_orders","updated_at"
"data_sales_order_items","updated_at","data_user_info","updated_at"
"data_sales_order_items","updated_at","data_vendor_contacts","updated_at"
"data_sales_order_items","updated_at","data_vendor_info","updated_at"
"data_sales_order_items","updated_at","data_vendor_locations","updated_at"
"data_sales_order_items","updated_at","master_address_types","updated_at"
"data_sales_order_items","updated_at","master_company_types","updated_at"
"data_sales_order_items","updated_at","master_coupon_types","updated_at"
"data_sales_order_items","updated_at","master_inventory_location","updated_at"
"data_sales_order_items","updated_at","master_payment_methods","updated_at"
"data_sales_order_items","updated_at","master_payment_terms","updated_at"
"data_sales_order_items","updated_at","master_purchase_order_statuses","updated_at"
"data_sales_order_items","updated_at","master_sales_order_statuses","updated_at"
"data_sales_order_items","updated_at","master_user_roles","updated_at"
"data_sales_order_items","variant_id","data_inventory_current","variant_id"
"data_sales_order_items","variant_id","data_inventory_movements","variant_id"
"data_sales_order_items","variant_id","data_product_external_ids","variant_id"
"data_sales_order_items","variant_id","data_purchase_order_items","variant_id"
"data_sales_orders","created_at","analytics_inventory_movements","created_at"
"data_sales_orders","created_at","analytics_inventory_summary","created_at"
"data_sales_orders","created_at","base_modules","created_at"
"data_sales_orders","created_at","config_nav_groups","created_at"
"data_sales_orders","created_at","config_nav_items","created_at"
"data_sales_orders","created_at","data_addresses","created_at"
"data_sales_orders","created_at","data_coupon_usage","created_at"
"data_sales_orders","created_at","data_coupons_info","created_at"
"data_sales_orders","created_at","data_customer_discount","created_at"
"data_sales_orders","created_at","data_customer_engagement","created_at"
"data_sales_orders","created_at","data_customer_info","created_at"
"data_sales_orders","created_at","data_customer_login_history","created_at"
"data_sales_orders","created_at","data_customer_loyalty","created_at"
"data_sales_orders","created_at","data_inventory_current","created_at"
"data_sales_orders","created_at","data_inventory_movements","created_at"
"data_sales_orders","created_at","data_prod_info","created_at"
"data_sales_orders","created_at","data_product_brands","created_at"
"data_sales_orders","created_at","data_product_categories","created_at"
"data_sales_orders","created_at","data_product_external_ids","created_at"
"data_sales_orders","created_at","data_product_variants","created_at"
"data_sales_orders","created_at","data_purchase_order_history","created_at"
"data_sales_orders","created_at","data_purchase_order_items","created_at"
"data_sales_orders","created_at","data_purchase_order_receipt_items","created_at"
"data_sales_orders","created_at","data_purchase_order_receipts","created_at"
"data_sales_orders","created_at","data_purchase_orders","created_at"
"data_sales_orders","created_at","data_sales_order_history","created_at"
"data_sales_orders","created_at","data_sales_order_items","created_at"
"data_sales_orders","created_at","data_user_info","created_at"
"data_sales_orders","created_at","data_user_sessions","created_at"
"data_sales_orders","created_at","data_vendor_contacts","created_at"
"data_sales_orders","created_at","data_vendor_info","created_at"
"data_sales_orders","created_at","data_vendor_locations","created_at"
"data_sales_orders","created_at","master_address_types","created_at"
"data_sales_orders","created_at","master_company_types","created_at"
"data_sales_orders","created_at","master_coupon_types","created_at"
"data_sales_orders","created_at","master_inventory_location","created_at"
"data_sales_orders","created_at","master_payment_methods","created_at"
"data_sales_orders","created_at","master_payment_terms","created_at"
"data_sales_orders","created_at","master_purchase_order_statuses","created_at"
"data_sales_orders","created_at","master_sales_order_statuses","created_at"
"data_sales_orders","created_at","master_user_roles","created_at"
"data_sales_orders","created_by","data_coupons_info","created_by"
"data_sales_orders","created_by","data_prod_info","created_by"
"data_sales_orders","created_by","data_purchase_orders","created_by"
"data_sales_orders","currency","data_purchase_orders","currency"
"data_sales_orders","customer_id","data_coupon_usage","customer_id"
"data_sales_orders","customer_id","data_customer_discount","customer_id"
"data_sales_orders","customer_id","data_customer_engagement","customer_id"
"data_sales_orders","customer_id","data_customer_login_history","customer_id"
"data_sales_orders","customer_id","data_customer_loyalty","customer_id"
"data_sales_orders","customer_id","data_customer_personal","customer_id"
"data_sales_orders","deleted_at","base_modules","deleted_at"
"data_sales_orders","deleted_at","data_addresses","deleted_at"
"data_sales_orders","deleted_at","data_coupon_usage","deleted_at"
"data_sales_orders","deleted_at","data_coupons_info","deleted_at"
"data_sales_orders","deleted_at","data_customer_discount","deleted_at"
"data_sales_orders","deleted_at","data_customer_engagement","deleted_at"
"data_sales_orders","deleted_at","data_customer_info","deleted_at"
"data_sales_orders","deleted_at","data_customer_loyalty","deleted_at"
"data_sales_orders","deleted_at","data_inventory_current","deleted_at"
"data_sales_orders","deleted_at","data_inventory_movements","deleted_at"
"data_sales_orders","deleted_at","data_prod_info","deleted_at"
"data_sales_orders","deleted_at","data_product_brands","deleted_at"
"data_sales_orders","deleted_at","data_product_categories","deleted_at"
"data_sales_orders","deleted_at","data_product_variants","deleted_at"
"data_sales_orders","deleted_at","data_purchase_order_items","deleted_at"
"data_sales_orders","deleted_at","data_purchase_order_receipt_items","deleted_at"
"data_sales_orders","deleted_at","data_purchase_order_receipts","deleted_at"
"data_sales_orders","deleted_at","data_purchase_orders","deleted_at"
"data_sales_orders","deleted_at","data_sales_order_history","deleted_at"
"data_sales_orders","deleted_at","data_sales_order_items","deleted_at"
"data_sales_orders","deleted_at","data_user_info","deleted_at"
"data_sales_orders","deleted_at","data_vendor_contacts","deleted_at"
"data_sales_orders","deleted_at","data_vendor_info","deleted_at"
"data_sales_orders","deleted_at","data_vendor_locations","deleted_at"
"data_sales_orders","deleted_at","master_address_types","deleted_at"
"data_sales_orders","deleted_at","master_company_types","deleted_at"
"data_sales_orders","deleted_at","master_coupon_types","deleted_at"
"data_sales_orders","deleted_at","master_inventory_location","deleted_at"
"data_sales_orders","deleted_at","master_payment_methods","deleted_at"
"data_sales_orders","deleted_at","master_payment_terms","deleted_at"
"data_sales_orders","deleted_at","master_purchase_order_statuses","deleted_at"
"data_sales_orders","deleted_at","master_sales_order_statuses","deleted_at"
"data_sales_orders","deleted_at","master_user_roles","deleted_at"
"data_sales_orders","discount_amount","data_coupon_usage","discount_amount"
"data_sales_orders","discount_amount","data_purchase_order_items","discount_amount"
"data_sales_orders","discount_amount","data_purchase_orders","discount_amount"
"data_sales_orders","discount_amount","data_sales_order_items","discount_amount"
"data_sales_orders","notes","data_customer_engagement","notes"
"data_sales_orders","notes","data_purchase_order_history","notes"
"data_sales_orders","notes","data_purchase_order_items","notes"
"data_sales_orders","notes","data_purchase_order_receipt_items","notes"
"data_sales_orders","notes","data_purchase_order_receipts","notes"
"data_sales_orders","notes","data_purchase_orders","notes"
"data_sales_orders","notes","data_sales_order_history","notes"
"data_sales_orders","notes","data_vendor_info","notes"
"data_sales_orders","order_date","data_purchase_orders","order_date"
"data_sales_orders","shipping_amount","data_purchase_orders","shipping_amount"
"data_sales_orders","status_code","data_purchase_order_history","status_code"
"data_sales_orders","status_code","data_purchase_orders","status_code"
"data_sales_orders","status_code","data_sales_order_history","status_code"
"data_sales_orders","status_code","master_purchase_order_statuses","status_code"
"data_sales_orders","status_code","master_sales_order_statuses","status_code"
"data_sales_orders","subtotal","data_purchase_orders","subtotal"
"data_sales_orders","tax_amount","data_purchase_order_items","tax_amount"
"data_sales_orders","tax_amount","data_purchase_orders","tax_amount"
"data_sales_orders","total_amount","data_purchase_orders","total_amount"
"data_sales_orders","updated_at","base_modules","updated_at"
"data_sales_orders","updated_at","config_nav_groups","updated_at"
"data_sales_orders","updated_at","config_nav_items","updated_at"
"data_sales_orders","updated_at","data_addresses","updated_at"
"data_sales_orders","updated_at","data_coupons_info","updated_at"
"data_sales_orders","updated_at","data_customer_discount","updated_at"
"data_sales_orders","updated_at","data_customer_engagement","updated_at"
"data_sales_orders","updated_at","data_customer_info","updated_at"
"data_sales_orders","updated_at","data_customer_loyalty","updated_at"
"data_sales_orders","updated_at","data_prod_info","updated_at"
"data_sales_orders","updated_at","data_product_brands","updated_at"
"data_sales_orders","updated_at","data_product_categories","updated_at"
"data_sales_orders","updated_at","data_product_variants","updated_at"
"data_sales_orders","updated_at","data_purchase_order_items","updated_at"
"data_sales_orders","updated_at","data_purchase_order_receipt_items","updated_at"
"data_sales_orders","updated_at","data_purchase_order_receipts","updated_at"
"data_sales_orders","updated_at","data_purchase_orders","updated_at"
"data_sales_orders","updated_at","data_sales_order_items","updated_at"
"data_sales_orders","updated_at","data_user_info","updated_at"
"data_sales_orders","updated_at","data_vendor_contacts","updated_at"
"data_sales_orders","updated_at","data_vendor_info","updated_at"
"data_sales_orders","updated_at","data_vendor_locations","updated_at"
"data_sales_orders","updated_at","master_address_types","updated_at"
"data_sales_orders","updated_at","master_company_types","updated_at"
"data_sales_orders","updated_at","master_coupon_types","updated_at"
"data_sales_orders","updated_at","master_inventory_location","updated_at"
"data_sales_orders","updated_at","master_payment_methods","updated_at"
"data_sales_orders","updated_at","master_payment_terms","updated_at"
"data_sales_orders","updated_at","master_purchase_order_statuses","updated_at"
"data_sales_orders","updated_at","master_sales_order_statuses","updated_at"
"data_sales_orders","updated_at","master_user_roles","updated_at"
"data_user_info","created_at","analytics_inventory_movements","created_at"
"data_user_info","created_at","analytics_inventory_summary","created_at"
"data_user_info","created_at","base_modules","created_at"
"data_user_info","created_at","config_nav_groups","created_at"
"data_user_info","created_at","config_nav_items","created_at"
"data_user_info","created_at","data_addresses","created_at"
"data_user_info","created_at","data_coupon_usage","created_at"
"data_user_info","created_at","data_coupons_info","created_at"
"data_user_info","created_at","data_customer_discount","created_at"
"data_user_info","created_at","data_customer_engagement","created_at"
"data_user_info","created_at","data_customer_info","created_at"
"data_user_info","created_at","data_customer_login_history","created_at"
"data_user_info","created_at","data_customer_loyalty","created_at"
"data_user_info","created_at","data_inventory_current","created_at"
"data_user_info","created_at","data_inventory_movements","created_at"
"data_user_info","created_at","data_prod_info","created_at"
"data_user_info","created_at","data_product_brands","created_at"
"data_user_info","created_at","data_product_categories","created_at"
"data_user_info","created_at","data_product_external_ids","created_at"
"data_user_info","created_at","data_product_variants","created_at"
"data_user_info","created_at","data_purchase_order_history","created_at"
"data_user_info","created_at","data_purchase_order_items","created_at"
"data_user_info","created_at","data_purchase_order_receipt_items","created_at"
"data_user_info","created_at","data_purchase_order_receipts","created_at"
"data_user_info","created_at","data_purchase_orders","created_at"
"data_user_info","created_at","data_sales_order_history","created_at"
"data_user_info","created_at","data_sales_order_items","created_at"
"data_user_info","created_at","data_sales_orders","created_at"
"data_user_info","created_at","data_user_sessions","created_at"
"data_user_info","created_at","data_vendor_contacts","created_at"
"data_user_info","created_at","data_vendor_info","created_at"
"data_user_info","created_at","data_vendor_locations","created_at"
"data_user_info","created_at","master_address_types","created_at"
"data_user_info","created_at","master_company_types","created_at"
"data_user_info","created_at","master_coupon_types","created_at"
"data_user_info","created_at","master_inventory_location","created_at"
"data_user_info","created_at","master_payment_methods","created_at"
"data_user_info","created_at","master_payment_terms","created_at"
"data_user_info","created_at","master_purchase_order_statuses","created_at"
"data_user_info","created_at","master_sales_order_statuses","created_at"
"data_user_info","created_at","master_user_roles","created_at"
"data_user_info","deleted_at","base_modules","deleted_at"
"data_user_info","deleted_at","data_addresses","deleted_at"
"data_user_info","deleted_at","data_coupon_usage","deleted_at"
"data_user_info","deleted_at","data_coupons_info","deleted_at"
"data_user_info","deleted_at","data_customer_discount","deleted_at"
"data_user_info","deleted_at","data_customer_engagement","deleted_at"
"data_user_info","deleted_at","data_customer_info","deleted_at"
"data_user_info","deleted_at","data_customer_loyalty","deleted_at"
"data_user_info","deleted_at","data_inventory_current","deleted_at"
"data_user_info","deleted_at","data_inventory_movements","deleted_at"
"data_user_info","deleted_at","data_prod_info","deleted_at"
"data_user_info","deleted_at","data_product_brands","deleted_at"
"data_user_info","deleted_at","data_product_categories","deleted_at"
"data_user_info","deleted_at","data_product_variants","deleted_at"
"data_user_info","deleted_at","data_purchase_order_items","deleted_at"
"data_user_info","deleted_at","data_purchase_order_receipt_items","deleted_at"
"data_user_info","deleted_at","data_purchase_order_receipts","deleted_at"
"data_user_info","deleted_at","data_purchase_orders","deleted_at"
"data_user_info","deleted_at","data_sales_order_history","deleted_at"
"data_user_info","deleted_at","data_sales_order_items","deleted_at"
"data_user_info","deleted_at","data_sales_orders","deleted_at"
"data_user_info","deleted_at","data_vendor_contacts","deleted_at"
"data_user_info","deleted_at","data_vendor_info","deleted_at"
"data_user_info","deleted_at","data_vendor_locations","deleted_at"
"data_user_info","deleted_at","master_address_types","deleted_at"
"data_user_info","deleted_at","master_company_types","deleted_at"
"data_user_info","deleted_at","master_coupon_types","deleted_at"
"data_user_info","deleted_at","master_inventory_location","deleted_at"
"data_user_info","deleted_at","master_payment_methods","deleted_at"
"data_user_info","deleted_at","master_payment_terms","deleted_at"
"data_user_info","deleted_at","master_purchase_order_statuses","deleted_at"
"data_user_info","deleted_at","master_sales_order_statuses","deleted_at"
"data_user_info","deleted_at","master_user_roles","deleted_at"
"data_user_info","email","data_customer_info","email"
"data_user_info","email","data_vendor_contacts","email"
"data_user_info","email","data_vendor_info","email"
"data_user_info","email","data_vendor_locations","email"
"data_user_info","first_name","data_customer_info","first_name"
"data_user_info","first_name","data_vendor_contacts","first_name"
"data_user_info","is_active","base_modules","is_active"
"data_user_info","is_active","config_nav_groups","is_active"
"data_user_info","is_active","config_nav_items","is_active"
"data_user_info","is_active","data_addresses","is_active"
"data_user_info","is_active","data_coupons_info","is_active"
"data_user_info","is_active","data_customer_discount","is_active"
"data_user_info","is_active","data_customer_info","is_active"
"data_user_info","is_active","data_product_brands","is_active"
"data_user_info","is_active","data_product_categories","is_active"
"data_user_info","is_active","data_product_variants","is_active"
"data_user_info","is_active","data_user_sessions","is_active"
"data_user_info","is_active","data_vendor_contacts","is_active"
"data_user_info","is_active","data_vendor_info","is_active"
"data_user_info","is_active","data_vendor_locations","is_active"
"data_user_info","is_active","master_address_types","is_active"
"data_user_info","is_active","master_company_types","is_active"
"data_user_info","is_active","master_coupon_types","is_active"
"data_user_info","is_active","master_inventory_location","is_active"
"data_user_info","is_active","master_payment_methods","is_active"
"data_user_info","is_active","master_payment_terms","is_active"
"data_user_info","is_active","master_purchase_order_statuses","is_active"
"data_user_info","is_active","master_sales_order_statuses","is_active"
"data_user_info","is_active","master_user_roles","is_active"
"data_user_info","is_verified","data_customer_info","is_verified"
"data_user_info","is_verified","data_vendor_info","is_verified"
"data_user_info","last_name","data_customer_info","last_name"
"data_user_info","last_name","data_vendor_contacts","last_name"
"data_user_info","phone","data_addresses","phone"
"data_user_info","phone","data_customer_info","phone"
"data_user_info","phone","data_vendor_contacts","phone"
"data_user_info","phone","data_vendor_info","phone"
"data_user_info","phone","data_vendor_locations","phone"
"data_user_info","updated_at","base_modules","updated_at"
"data_user_info","updated_at","config_nav_groups","updated_at"
"data_user_info","updated_at","config_nav_items","updated_at"
"data_user_info","updated_at","data_addresses","updated_at"
"data_user_info","updated_at","data_coupons_info","updated_at"
"data_user_info","updated_at","data_customer_discount","updated_at"
"data_user_info","updated_at","data_customer_engagement","updated_at"
"data_user_info","updated_at","data_customer_info","updated_at"
"data_user_info","updated_at","data_customer_loyalty","updated_at"
"data_user_info","updated_at","data_prod_info","updated_at"
"data_user_info","updated_at","data_product_brands","updated_at"
"data_user_info","updated_at","data_product_categories","updated_at"
"data_user_info","updated_at","data_product_variants","updated_at"
"data_user_info","updated_at","data_purchase_order_items","updated_at"
"data_user_info","updated_at","data_purchase_order_receipt_items","updated_at"
"data_user_info","updated_at","data_purchase_order_receipts","updated_at"
"data_user_info","updated_at","data_purchase_orders","updated_at"
"data_user_info","updated_at","data_sales_order_items","updated_at"
"data_user_info","updated_at","data_sales_orders","updated_at"
"data_user_info","updated_at","data_vendor_contacts","updated_at"
"data_user_info","updated_at","data_vendor_info","updated_at"
"data_user_info","updated_at","data_vendor_locations","updated_at"
"data_user_info","updated_at","master_address_types","updated_at"
"data_user_info","updated_at","master_company_types","updated_at"
"data_user_info","updated_at","master_coupon_types","updated_at"
"data_user_info","updated_at","master_inventory_location","updated_at"
"data_user_info","updated_at","master_payment_methods","updated_at"
"data_user_info","updated_at","master_payment_terms","updated_at"
"data_user_info","updated_at","master_purchase_order_statuses","updated_at"
"data_user_info","updated_at","master_sales_order_statuses","updated_at"
"data_user_info","updated_at","master_user_roles","updated_at"
"data_user_sessions","created_at","analytics_inventory_movements","created_at"
"data_user_sessions","created_at","analytics_inventory_summary","created_at"
"data_user_sessions","created_at","base_modules","created_at"
"data_user_sessions","created_at","config_nav_groups","created_at"
"data_user_sessions","created_at","config_nav_items","created_at"
"data_user_sessions","created_at","data_addresses","created_at"
"data_user_sessions","created_at","data_coupon_usage","created_at"
"data_user_sessions","created_at","data_coupons_info","created_at"
"data_user_sessions","created_at","data_customer_discount","created_at"
"data_user_sessions","created_at","data_customer_engagement","created_at"
"data_user_sessions","created_at","data_customer_info","created_at"
"data_user_sessions","created_at","data_customer_login_history","created_at"
"data_user_sessions","created_at","data_customer_loyalty","created_at"
"data_user_sessions","created_at","data_inventory_current","created_at"
"data_user_sessions","created_at","data_inventory_movements","created_at"
"data_user_sessions","created_at","data_prod_info","created_at"
"data_user_sessions","created_at","data_product_brands","created_at"
"data_user_sessions","created_at","data_product_categories","created_at"
"data_user_sessions","created_at","data_product_external_ids","created_at"
"data_user_sessions","created_at","data_product_variants","created_at"
"data_user_sessions","created_at","data_purchase_order_history","created_at"
"data_user_sessions","created_at","data_purchase_order_items","created_at"
"data_user_sessions","created_at","data_purchase_order_receipt_items","created_at"
"data_user_sessions","created_at","data_purchase_order_receipts","created_at"
"data_user_sessions","created_at","data_purchase_orders","created_at"
"data_user_sessions","created_at","data_sales_order_history","created_at"
"data_user_sessions","created_at","data_sales_order_items","created_at"
"data_user_sessions","created_at","data_sales_orders","created_at"
"data_user_sessions","created_at","data_user_info","created_at"
"data_user_sessions","created_at","data_vendor_contacts","created_at"
"data_user_sessions","created_at","data_vendor_info","created_at"
"data_user_sessions","created_at","data_vendor_locations","created_at"
"data_user_sessions","created_at","master_address_types","created_at"
"data_user_sessions","created_at","master_company_types","created_at"
"data_user_sessions","created_at","master_coupon_types","created_at"
"data_user_sessions","created_at","master_inventory_location","created_at"
"data_user_sessions","created_at","master_payment_methods","created_at"
"data_user_sessions","created_at","master_payment_terms","created_at"
"data_user_sessions","created_at","master_purchase_order_statuses","created_at"
"data_user_sessions","created_at","master_sales_order_statuses","created_at"
"data_user_sessions","created_at","master_user_roles","created_at"
"data_user_sessions","device_info","data_customer_login_history","device_info"
"data_user_sessions","ip_address","data_coupon_usage","ip_address"
"data_user_sessions","ip_address","data_customer_login_history","ip_address"
"data_user_sessions","is_active","base_modules","is_active"
"data_user_sessions","is_active","config_nav_groups","is_active"
"data_user_sessions","is_active","config_nav_items","is_active"
"data_user_sessions","is_active","data_addresses","is_active"
"data_user_sessions","is_active","data_coupons_info","is_active"
"data_user_sessions","is_active","data_customer_discount","is_active"
"data_user_sessions","is_active","data_customer_info","is_active"
"data_user_sessions","is_active","data_product_brands","is_active"
"data_user_sessions","is_active","data_product_categories","is_active"
"data_user_sessions","is_active","data_product_variants","is_active"
"data_user_sessions","is_active","data_user_info","is_active"
"data_user_sessions","is_active","data_vendor_contacts","is_active"
"data_user_sessions","is_active","data_vendor_info","is_active"
"data_user_sessions","is_active","data_vendor_locations","is_active"
"data_user_sessions","is_active","master_address_types","is_active"
"data_user_sessions","is_active","master_company_types","is_active"
"data_user_sessions","is_active","master_coupon_types","is_active"
"data_user_sessions","is_active","master_inventory_location","is_active"
"data_user_sessions","is_active","master_payment_methods","is_active"
"data_user_sessions","is_active","master_payment_terms","is_active"
"data_user_sessions","is_active","master_purchase_order_statuses","is_active"
"data_user_sessions","is_active","master_sales_order_statuses","is_active"
"data_user_sessions","is_active","master_user_roles","is_active"
"data_user_sessions","last_activity","data_customer_loyalty","last_activity"
"data_user_sessions","user_agent","data_customer_login_history","user_agent"
"data_user_sessions","user_id","data_purchase_order_history","user_id"
"data_vendor_contacts","created_at","analytics_inventory_movements","created_at"
"data_vendor_contacts","created_at","analytics_inventory_summary","created_at"
"data_vendor_contacts","created_at","base_modules","created_at"
"data_vendor_contacts","created_at","config_nav_groups","created_at"
"data_vendor_contacts","created_at","config_nav_items","created_at"
"data_vendor_contacts","created_at","data_addresses","created_at"
"data_vendor_contacts","created_at","data_coupon_usage","created_at"
"data_vendor_contacts","created_at","data_coupons_info","created_at"
"data_vendor_contacts","created_at","data_customer_discount","created_at"
"data_vendor_contacts","created_at","data_customer_engagement","created_at"
"data_vendor_contacts","created_at","data_customer_info","created_at"
"data_vendor_contacts","created_at","data_customer_login_history","created_at"
"data_vendor_contacts","created_at","data_customer_loyalty","created_at"
"data_vendor_contacts","created_at","data_inventory_current","created_at"
"data_vendor_contacts","created_at","data_inventory_movements","created_at"
"data_vendor_contacts","created_at","data_prod_info","created_at"
"data_vendor_contacts","created_at","data_product_brands","created_at"
"data_vendor_contacts","created_at","data_product_categories","created_at"
"data_vendor_contacts","created_at","data_product_external_ids","created_at"
"data_vendor_contacts","created_at","data_product_variants","created_at"
"data_vendor_contacts","created_at","data_purchase_order_history","created_at"
"data_vendor_contacts","created_at","data_purchase_order_items","created_at"
"data_vendor_contacts","created_at","data_purchase_order_receipt_items","created_at"
"data_vendor_contacts","created_at","data_purchase_order_receipts","created_at"
"data_vendor_contacts","created_at","data_purchase_orders","created_at"
"data_vendor_contacts","created_at","data_sales_order_history","created_at"
"data_vendor_contacts","created_at","data_sales_order_items","created_at"
"data_vendor_contacts","created_at","data_sales_orders","created_at"
"data_vendor_contacts","created_at","data_user_info","created_at"
"data_vendor_contacts","created_at","data_user_sessions","created_at"
"data_vendor_contacts","created_at","data_vendor_info","created_at"
"data_vendor_contacts","created_at","data_vendor_locations","created_at"
"data_vendor_contacts","created_at","master_address_types","created_at"
"data_vendor_contacts","created_at","master_company_types","created_at"
"data_vendor_contacts","created_at","master_coupon_types","created_at"
"data_vendor_contacts","created_at","master_inventory_location","created_at"
"data_vendor_contacts","created_at","master_payment_methods","created_at"
"data_vendor_contacts","created_at","master_payment_terms","created_at"
"data_vendor_contacts","created_at","master_purchase_order_statuses","created_at"
"data_vendor_contacts","created_at","master_sales_order_statuses","created_at"
"data_vendor_contacts","created_at","master_user_roles","created_at"
"data_vendor_contacts","deleted_at","base_modules","deleted_at"
"data_vendor_contacts","deleted_at","data_addresses","deleted_at"
"data_vendor_contacts","deleted_at","data_coupon_usage","deleted_at"
"data_vendor_contacts","deleted_at","data_coupons_info","deleted_at"
"data_vendor_contacts","deleted_at","data_customer_discount","deleted_at"
"data_vendor_contacts","deleted_at","data_customer_engagement","deleted_at"
"data_vendor_contacts","deleted_at","data_customer_info","deleted_at"
"data_vendor_contacts","deleted_at","data_customer_loyalty","deleted_at"
"data_vendor_contacts","deleted_at","data_inventory_current","deleted_at"
"data_vendor_contacts","deleted_at","data_inventory_movements","deleted_at"
"data_vendor_contacts","deleted_at","data_prod_info","deleted_at"
"data_vendor_contacts","deleted_at","data_product_brands","deleted_at"
"data_vendor_contacts","deleted_at","data_product_categories","deleted_at"
"data_vendor_contacts","deleted_at","data_product_variants","deleted_at"
"data_vendor_contacts","deleted_at","data_purchase_order_items","deleted_at"
"data_vendor_contacts","deleted_at","data_purchase_order_receipt_items","deleted_at"
"data_vendor_contacts","deleted_at","data_purchase_order_receipts","deleted_at"
"data_vendor_contacts","deleted_at","data_purchase_orders","deleted_at"
"data_vendor_contacts","deleted_at","data_sales_order_history","deleted_at"
"data_vendor_contacts","deleted_at","data_sales_order_items","deleted_at"
"data_vendor_contacts","deleted_at","data_sales_orders","deleted_at"
"data_vendor_contacts","deleted_at","data_user_info","deleted_at"
"data_vendor_contacts","deleted_at","data_vendor_info","deleted_at"
"data_vendor_contacts","deleted_at","data_vendor_locations","deleted_at"
"data_vendor_contacts","deleted_at","master_address_types","deleted_at"
"data_vendor_contacts","deleted_at","master_company_types","deleted_at"
"data_vendor_contacts","deleted_at","master_coupon_types","deleted_at"
"data_vendor_contacts","deleted_at","master_inventory_location","deleted_at"
"data_vendor_contacts","deleted_at","master_payment_methods","deleted_at"
"data_vendor_contacts","deleted_at","master_payment_terms","deleted_at"
"data_vendor_contacts","deleted_at","master_purchase_order_statuses","deleted_at"
"data_vendor_contacts","deleted_at","master_sales_order_statuses","deleted_at"
"data_vendor_contacts","deleted_at","master_user_roles","deleted_at"
"data_vendor_contacts","email","data_customer_info","email"
"data_vendor_contacts","email","data_user_info","email"
"data_vendor_contacts","email","data_vendor_info","email"
"data_vendor_contacts","email","data_vendor_locations","email"
"data_vendor_contacts","first_name","data_customer_info","first_name"
"data_vendor_contacts","first_name","data_user_info","first_name"
"data_vendor_contacts","is_active","base_modules","is_active"
"data_vendor_contacts","is_active","config_nav_groups","is_active"
"data_vendor_contacts","is_active","config_nav_items","is_active"
"data_vendor_contacts","is_active","data_addresses","is_active"
"data_vendor_contacts","is_active","data_coupons_info","is_active"
"data_vendor_contacts","is_active","data_customer_discount","is_active"
"data_vendor_contacts","is_active","data_customer_info","is_active"
"data_vendor_contacts","is_active","data_product_brands","is_active"
"data_vendor_contacts","is_active","data_product_categories","is_active"
"data_vendor_contacts","is_active","data_product_variants","is_active"
"data_vendor_contacts","is_active","data_user_info","is_active"
"data_vendor_contacts","is_active","data_user_sessions","is_active"
"data_vendor_contacts","is_active","data_vendor_info","is_active"
